Protein1_ID,Protein2_ID,label
12559,1,1
7647,1,1
946,1,1
6386,1,1
10070,1,1
6991,1,1
601,1,1
5217,2,1
2076,2,1
10880,2,1
164,2,1
15371,2,1
11411,2,1
12806,2,1
13280,2,1
7333,2,1
5521,2,1
4373,2,1
11591,2,1
7971,2,1
6055,2,1
11748,2,1
1753,2,1
9970,2,1
4086,2,1
11044,2,1
8338,2,1
6614,2,1
5134,2,1
8961,2,1
922,2,1
4696,2,1
11781,2,1
1270,2,1
10607,2,1
10356,2,1
972,2,1
8098,2,1
11666,2,1
13811,2,1
4689,10,1
6935,10,1
946,10,1
6991,10,1
10184,10,1
1304,10,1
2741,10,1
6161,10,1
11354,10,1
5821,10,1
6877,10,1
11510,10,1
7000,10,1
7689,0,1
10175,0,1
5056,0,1
1639,0,1
10822,0,1
5134,0,1
8961,0,1
1270,0,1
10356,0,1
7875,0,1
6447,0,1
4802,0,1
6981,0,1
4690,0,1
6484,0,1
3889,0,1
9138,0,1
4188,0,1
4876,0,1
12642,0,1
6692,0,1
9462,0,1
737,0,1
2462,0,1
6293,0,1
1779,0,1
7997,0,1
6974,0,1
11237,0,1
10182,0,1
6935,0,1
9243,0,1
11227,0,1
1685,0,1
8444,9,1
1892,9,1
1772,9,1
15532,9,1
13063,9,1
1316,9,1
11655,9,1
3986,9,1
4239,9,1
7193,9,1
3370,9,1
3921,9,1
6868,9,1
11444,9,1
11313,9,1
5056,9,1
12600,9,1
6610,9,1
7362,9,1
10843,9,1
10138,9,1
10826,9,1
1639,9,1
2301,9,1
8304,9,1
5276,9,1
9263,9,1
12968,9,1
9864,9,1
6632,9,1
3020,9,1
9338,9,1
13307,9,1
13063,34,1
1316,34,1
11655,34,1
10826,34,1
12968,34,1
9864,34,1
6492,34,1
8362,34,1
15167,34,1
10822,34,1
14277,34,1
3855,34,1
7854,34,1
15282,34,1
7755,34,1
2076,34,1
7243,34,1
2285,34,1
7509,34,1
12326,34,1
10880,34,1
7333,34,1
1753,34,1
11044,34,1
8961,34,1
10356,34,1
11666,34,1
1564,34,1
4690,34,1
1779,34,1
11227,34,1
7389,34,1
8126,34,1
11289,34,1
7647,34,1
7964,34,1
3402,34,1
2055,34,1
1382,34,1
6652,34,1
11599,34,1
1796,34,1
11300,34,1
1601,34,1
13141,34,1
11272,34,1
6572,34,1
7430,34,1
3907,34,1
1407,34,1
7342,34,1
5954,34,1
6856,34,1
15011,34,1
7878,34,1
1545,34,1
1717,34,1
10969,34,1
12844,34,1
7984,34,1
12271,34,1
13033,34,1
11702,34,1
6157,34,1
8302,34,1
11608,34,1
3321,34,1
9266,34,1
6180,34,1
3908,34,1
10940,34,1
13022,34,1
3042,34,1
9901,34,1
9578,34,1
6957,34,1
8365,34,1
9676,34,1
11136,34,1
12259,34,1
2486,34,1
8334,34,1
7924,34,1
1675,34,1
8987,34,1
4558,34,1
4620,34,1
10246,34,1
10678,34,1
9241,34,1
9371,34,1
5963,34,1
3937,34,1
11264,34,1
13497,34,1
13089,34,1
12968,4,1
6492,4,1
8362,4,1
1691,4,1
945,4,1
15167,4,1
10822,4,1
1235,4,1
14277,4,1
3855,4,1
7854,4,1
15282,4,1
10021,4,1
6641,4,1
2993,4,1
7755,4,1
6026,4,1
2076,4,1
7175,4,1
11165,4,1
6479,4,1
7219,4,1
173,4,1
7243,4,1
2285,4,1
7509,4,1
12326,4,1
1808,4,1
1958,4,1
5556,4,1
10880,4,1
11164,4,1
8339,4,1
2285,6,1
5134,6,1
6532,6,1
1564,6,1
11943,6,1
7656,6,1
10596,6,1
7964,6,1
7454,6,1
1692,6,1
6800,6,1
3402,6,1
2055,6,1
9581,6,1
8969,6,1
7756,6,1
1063,6,1
3607,6,1
7046,6,1
6465,6,1
11961,6,1
3386,6,1
1382,6,1
10184,6,1
219,6,1
2099,6,1
2441,6,1
4807,6,1
1431,6,1
1944,6,1
5521,13211,0
5521,9927,0
1753,6933,0
749,14192,0
12029,14192,0
749,10281,0
1439,10281,0
5012,10281,0
1133,10281,0
749,12029,0
6811,12029,0
5012,12029,0
12643,12029,0
10281,12029,0
749,6574,0
12029,6574,0
1439,6574,0
749,6811,0
6811,6811,0
5012,6811,0
1133,6811,0
6981,6981,0
6981,10219,0
10219,10219,0
7344,10219,0
6974,634,0
7734,634,0
7294,697,0
7294,711,0
7294,627,0
7294,210,0
2049,3013,0
2049,8745,0
74,8745,0
3810,4146,0
15111,7815,0
2857,7815,0
344,6582,0
11823,11,1
1417,11,1
7649,11,1
2949,31,1
12029,15026,0
6811,15026,0
1133,15026,0
14192,15026,0
780,1090,0
2113,9809,0
2113,2174,0
2174,2174,0
11868,344,0
12214,10386,0
12214,761,0
1741,10043,0
10341,10043,0
1741,1623,0
8054,1623,0
971,1623,0
6420,1623,0
1741,1766,0
8054,1766,0
2057,1766,0
10341,1766,0
8504,1766,0
91,1766,0
2913,1766,0
3689,1766,0
1741,1945,0
2057,1945,0
971,1945,0
8504,1945,0
2913,1945,0
10043,1945,0
1623,1945,0
1741,8054,0
2057,8054,0
10846,8054,0
1741,7415,0
6897,7415,0
1741,5997,0
8054,5997,0
971,5997,0
10846,5997,0
182,5997,0
8504,5997,0
10043,5997,0
1623,5997,0
1741,91,0
8054,91,0
2057,91,0
10846,91,0
182,91,0
8504,91,0
1741,8004,0
8054,8004,0
13217,8004,0
2057,8004,0
10846,8004,0
7657,8004,0
1623,8004,0
8004,8004,0
6811,12643,0
15401,328,0
2108,328,0
1070,328,0
2183,328,0
5970,328,0
1016,328,0
1335,1335,0
5880,1133,0
8177,1133,0
5880,8177,0
5012,8177,0
7415,8504,0
8054,8504,0
10341,8504,0
971,8504,0
8504,8504,0
7415,7657,0
91,7657,0
7657,7657,0
7415,3689,0
971,3689,0
4314,3689,0
7657,3689,0
1945,3689,0
10043,3689,0
7415,6420,0
2057,6420,0
8504,6420,0
8054,10341,0
2057,10341,0
10341,10341,0
2913,10341,0
841,537,0
841,1308,0
550,1308,0
841,2113,0
10177,15351,0
12284,15351,0
10177,11001,0
11625,11001,0
12284,11001,0
2081,11001,0
10230,1304,0
10744,1304,0
9229,1304,0
9103,1304,0
8430,2081,0
8430,10177,0
1541,348,0
70,348,0
3125,348,0
740,1084,0
740,925,0
7111,6653,0
1976,6653,0
7770,6653,0
8353,6653,0
283,731,0
807,731,0
407,1707,0
547,1707,0
7542,7542,0
7542,4243,0
3431,4243,0
7542,11268,0
11268,11268,0
6762,2353,0
6762,704,0
9191,860,0
9375,8396,0
9375,10455,0
11159,10455,0
3972,6251,0
8416,347,0
2495,347,0
14589,1499,0
6272,164,0
348,164,0
2191,2274,0
6717,2274,0
2191,2200,0
4008,2200,0
5012,7941,0
6574,7941,0
14192,7941,0
5012,5012,0
5012,749,0
8177,749,0
5012,1439,0
1141,3457,0
3974,6520,0
3973,6520,0
1499,13939,0
1499,14538,0
3729,4909,0
7284,7560,0
7560,7560,0
13062,7560,0
7284,6088,0
1816,6088,0
7560,6088,0
2111,6088,0
6088,6088,0
6068,10355,0
10394,8769,0
2474,6156,0
3775,9531,0
10760,15297,0
328,2215,0
328,14946,0
328,4104,0
328,2539,0
328,4156,0
328,6035,0
328,2977,0
1486,7081,0
1486,5542,0
830,431,0
4481,15527,0
4480,15527,0
11253,14992,0
2057,971,0
10341,971,0
10846,971,0
182,971,0
2913,971,0
2057,10846,0
4314,10846,0
13939,2264,0
13939,9279,0
13939,1750,0
2648,14001,0
4124,14001,0
1249,2391,0
1249,14830,0
7734,794,0
7734,2459,0
1816,6661,0
2111,6661,0
13062,6661,0
6661,6661,0
10039,6661,0
1816,2111,0
10846,13217,0
8504,13217,0
4314,13217,0
1945,13217,0
10043,13217,0
810,12175,0
7199,12175,0
457,423,0
9809,423,0
6701,1426,0
6701,6084,0
6419,6084,0
12555,6084,0
10744,9103,0
2467,1252,0
14303,10072,0
14303,6501,0
14303,6188,0
8045,721,0
8045,988,0
4369,5223,0
310,5223,0
4369,5226,0
310,5226,0
5117,13997,0
5117,740,0
15368,740,0
5117,5117,0
5117,3262,0
2111,6344,0
123,12223,0
7393,12223,0
1713,3954,0
7770,3768,0
10227,3768,0
7770,8353,0
10227,8353,0
4314,2913,0
4314,1741,0
3484,10528,0
5599,780,0
5547,780,0
4271,780,0
12284,2445,0
1265,3232,0
7951,3232,0
14946,6825,0
7227,6825,0
7278,8821,0
704,3475,0
704,583,0
8077,8077,0
10227,8077,0
1252,4492,0
1310,6215,0
1214,9966,0
997,230,0
9045,1409,0
2629,3121,0
9545,1442,0
5591,1442,0
8353,7111,0
10227,7111,0
7569,7111,0
3768,7111,0
7896,15467,0
1928,7017,0
560,514,0
156,2049,0
156,10904,0
8770,801,0
8770,5337,0
13062,13062,0
10039,13062,0
6088,6657,0
6661,6657,0
6657,6657,0
11196,12771,0
4646,2800,0
4111,76,0
285,5980,0
285,5054,0
285,6871,0
285,1814,0
10082,12092,0
10329,7344,0
10329,1692,0
10329,3431,0
10329,10329,0
1728,3512,0
1728,1079,0
14646,1079,0
3309,5863,0
3309,7240,0
6487,5665,0
8877,3921,0
7969,1639,0
6090,1428,0
13155,4036,0
332,12776,0
6288,3105,0
7748,3105,0
832,5043,0
331,5043,0
7911,7911,0
2190,1073,0
4501,1073,0
7202,284,0
436,8987,0
6725,14790,0
6725,15298,0
669,1131,0
666,1131,0
74,10065,0
10227,10227,0
14885,5738,0
1615,3476,0
4117,14136,0
511,451,0
8697,9558,0
10290,30,0
12673,3985,0
12008,10477,0
12008,1416,0
11574,5870,0
348,5866,0
348,3125,0
444,4170,0
4531,3335,0
1343,495,0
1349,495,0
11277,625,0
15368,402,0
7876,432,0
6916,6505,0
9083,767,0
5767,767,0
7764,5001,0
3794,1367,0
14897,9465,0
6825,12812,0
6825,11935,0
291,14418,0
1384,434,0
6929,5094,0
10654,193,0
4483,193,0
12047,9060,0
8419,2450,0
3799,362,0
2952,2959,0
9990,10060,0
4432,2306,0
1642,8142,0
461,2592,0
4785,8653,0
7609,483,0
622,483,0
3916,7114,0
4949,4613,0
5216,10585,0
2035,565,0
5560,414,0
10853,414,0
5560,880,0
13051,8045,0
15133,1554,0
3723,396,0
3268,4041,0
6582,9115,0
6691,9115,0
3161,6319,0
3161,1469,0
2459,10305,0
602,13378,0
15260,4417,0
5250,12469,0
14398,4133,0
5981,2958,0
6676,6676,0
3744,10950,0
1788,3856,0
4463,3877,0
2229,1721,0
2316,3972,0
14551,8838,0
14551,4672,0
886,1824,0
11269,762,0
4431,1214,0
3925,12761,0
266,3752,0
297,602,0
7687,297,0
14118,14905,0
5738,14885,0
5285,4947,0
11546,14002,0
14528,4128,0
4186,5936,0
3772,3241,0
10703,6618,0
581,841,0
13704,507,0
1461,1788,0
