Protein1_ID,Protein2_ID,label
Q9C004,P03468,0
Q9C004,P03485,0
O14490,P03485,0
P47898,P03468,0
P47898,P03485,0
Q0VDI3,P03428,0
Q0VDI3,P03466,0
Q0VDI3,P03468,0
Q0VDI3,P03485,0
P46663,P03466,0
P46663,P03468,0
P46663,P03485,0
O43246,P03428,0
O43246,P03466,0
O43246,P03468,0
O43246,P03485,0
P04216,P03468,0
P04216,P03485,0
P04216,P0C0U1,0
Q6ZTI6,P03468,0
Q6ZTI6,P03485,0
Q5BIV9,P03468,0
Q9H5J4,P03485,0
Q8TBH0,P03468,0
Q9BT81,P03468,0
Q99684,P03466,0
Q9Y5U4,P03468,0
P14679,P03466,0
Q8IYX4,P03485,0
P18089,P03468,0
Q969M2,P03468,0
Q86UN2,P03468,0
O43612,P03452,0
O43612,P03466,0
O43612,P03468,0
O43612,P03485,0
Q8NCH0,P03468,0
O95452,P03485,0
P10767,P03468,0
Q6HA08,P03468,0
Q8N907,P03485,0
Q04941,P03468,0
Q04941,P03485,0
A7MBM2,P03452,0
A7MBM2,P03485,0
Q99895,P03468,0
P78348,P03485,0
P43308,P03468,0
Q9HBV1,P03468,0
Q92730,P03468,0
Q92730,P03485,0
P34972,P03468,0
P34972,P06821,0
Q9NSP4,P03466,0
P01215,P03466,0
P01215,P03468,0
P01215,P03485,0
Q6NUT2,P03485,0
O43597,P03452,0
O43597,P03485,0
Q9H511,P03485,0
Q9UPC5,P03452,0
Q9UPC5,P03468,0
P21549,P03485,0
Q9Y4P1,P03485,0
Q9P2V4,P03468,0
P04921,P03468,0
Q92664,P03452,0
P20827,P03485,0
P14061,P03468,0
P48065,P03485,0
Q6WBX8,P03468,0
Q8NG41,P03452,0
Q8NG41,P03466,0
Q8NG41,P03468,0
Q8NG41,P03485,0
Q96A98,P03468,0
Q8IXZ3,P06821,0
O00587,P03468,0
Q96QK8,P03468,0
Q96QK8,P03485,0
Q8TCJ0,P03485,0
Q7RTS6,P03452,0
Q7RTS6,P03466,0
Q7RTS6,P03468,0
Q7RTS6,P03485,0
P48067,P03468,0
Q9Y276,P03485,0
Q6UWV2,P03468,0
Q12999,P03468,0
Q12999,P03485,0
Q9Y5L3,P03452,0
Q9Y5L3,P03466,0
Q9Y5L3,P03468,0
Q9Y5L3,P03485,0
Q9GZV9,P03452,0
P04278,P03466,0
P04278,P03468,0
Q5VXT5,P03468,0
Q5VXT5,P03485,0
P08217,P03468,0
Q9NR63,P03468,0
O60383,P03466,0
P11844,P03468,0
P35212,P03485,0
Q02643,P03468,0
Q02643,P03485,0
P01374,P03466,0
P01374,P03485,0
O14684,P03466,0
O14684,P03485,0
O95460,P03468,0
Q8WXF3,P03466,0
Q8WXF3,P03468,0
Q8WXF3,P03485,0
P51460,P03452,0
P51460,P03466,0
P51460,P03468,0
P51460,P03485,0
P32241,P03466,0
P32241,P03468,0
P32241,P03485,0
P02765,P03485,0
Q9NZJ5,P03485,0
Q9Y653,P03485,0
P59536,P03428,0
P59536,P03466,0
P59536,P03468,0
P59536,P03485,0
P59536,P06821,0
P59536,P0C0U1,0
Q9NYW5,P03468,0
Q9NYW5,P03485,0
P59534,P03485,0
P59534,P0C0U1,0
P59533,P03428,0
P59533,P03485,0
P59533,P0C0U1,0
Q9NYW6,P03468,0
Q9NYW6,P03485,0
Q8WXK4,P03485,0
B1AKI9,P03485,0
O95972,P03452,0
O95972,P03466,0
O95972,P03468,0
Q9UFC0,P03468,0
P22888,P03468,0
P01225,P03466,0
P01225,P03468,0
P01225,P03485,0
Q5GH73,P03466,0
Q8IZJ6,P03452,0
Q8IZJ6,P03485,0
Q96CH1,P03466,0
Q96CH1,P03468,0
Q96CH1,P03485,0
P40967,P03468,0
Q08334,P03468,0
Q2TBA0,P03485,0
O94778,P03468,0
Q6U736,P03468,0
Q6ICB4,P03452,0
Q9H8P0,P03468,0
P28476,P03468,0
Q9UK55,P03485,0
Q14162,P03466,0
Q6UWI4,P03466,0
Q6UWI4,P03468,0
Q6UWI4,P03485,0
Q6UWI4,P03508,0
P22301,P03452,0
O00634,P03466,0
O00634,P03468,0
O00634,P03485,0
Q5VTY9,P06821,0
Q96AX1,P03468,0
Q71RS6,P03485,0
Q3SXP7,P03452,0
Q3SXP7,P03466,0
Q3SXP7,P03485,0
Q9HB14,P03485,0
O75840,P03452,0
Q9HC24,P03485,0
Q8IXL7,P03468,0
Q7Z769,P03468,0
Q7Z769,P03485,0
Q8N9L9,P03485,0
Q86WB7,P03468,0
Q86WB7,P03485,0
P80075,P03428,0
P80075,P03485,0
O43692,P03466,0
Q5MY95,P03468,0
Q9BSH5,P03468,0
P01135,P03466,0
P01135,P03468,0
P01135,P03485,0
Q9BSN7,P03466,0
Q9BSN7,P03468,0
Q9BSN7,P03485,0
Q9BSN7,P0C0U1,0
Q7RTX1,P03466,0
Q7RTX1,P03485,0
P49683,P03468,0
P40933,P03468,0
P40933,P03485,0
Q8N145,P03468,0
P43116,P03468,0
P43116,P03485,0
P35408,P03468,0
Q15573,P03485,0
Q9P2E8,P03485,0
Q9BV10,P03485,0
A1L157,P03428,0
A1L157,P03466,0
A1L157,P03468,0
A1L157,P03485,0
Q96RI9,P03485,0
P28336,P03485,0
Q9BVJ7,P03468,0
Q96RI8,P03485,0
Q9P1P4,P03428,0
Q9P1P4,P03466,0
Q9P1P4,P03468,0
Q9P1P4,P03485,0
Q9P1P4,P0C0U1,0
O14804,P03428,0
O14804,P03452,0
O14804,P03466,0
O14804,P03468,0
O14804,P03485,0
O14804,P0C0U1,0
O14804,P03508,0
Q9P1P5,P06821,0
Q6UW56,P03428,0
Q6UW56,P03485,0
O76076,P03468,0
O76076,P03485,0
Q9BRL7,P03485,0
P50876,P03485,0
Q15669,P03485,0
Q8TBE1,P03428,0
Q8TBE1,P03466,0
Q8TBE1,P03468,0
Q8TBE1,P03485,0
Q9BUX1,P03466,0
Q8NBV8,P03468,0
Q96PD4,P03468,0
Q86VW1,P03468,0
Q86VW1,P03485,0
Q8N1S5,P03468,0
Q11203,P03485,0
Q8N6I4,P03428,0
Q8N6I4,P03466,0
Q8N6I4,P03468,0
Q8N6I4,P03485,0
Q9H4F1,P03466,0
Q9H4F1,P03468,0
Q9H4F1,P03485,0
P61647,P03468,0
P40238,P0C0U1,0
Q9HCT0,P03466,0
Q9HCT0,P03468,0
Q9HCT0,P03485,0
O15360,P03485,0
Q9NW38,P03485,0
Q9HBU9,P03485,0
Q96BD0,P03466,0
Q96BD0,P0C0U1,0
Q6ZMH5,P03468,0
O95977,P03468,0
O95977,P03485,0
Q9NSA1,P03466,0
Q9NSA1,P03468,0
Q9BY78,P03468,0
Q9BY78,P03485,0
P27544,P03466,0
Q6UX01,P03468,0
Q6UX01,P03485,0
Q92781,P03468,0
P11150,P03468,0
P20749,P03468,0
Q11130,P03452,0
Q11130,P03468,0
A0PJY2,P03466,0
Q9GZU5,P03468,0
Q9P0M4,P03452,0
Q9P0M4,P03466,0
Q9P0M4,P03468,0
Q9P0M4,P03485,0
Q495M3,P03468,0
Q9UBY8,P03468,0
Q9UBY8,P03485,0
Q8N695,P03468,0
Q9NS93,P03508,0
A6NHZ5,P03468,0
A6NHZ5,P03485,0
P62955,P03468,0
P62955,P03485,0
P28906,P03452,0
Q9BUL9,P03468,0
O75112,P03468,0
Q92911,P03468,0
Q6ZMJ4,P03466,0
Q6ZMJ4,P03485,0
Q496H8,P03466,0
Q496H8,P03468,0
Q6UX72,P03466,0
Q6UX72,P06821,0
O15552,P03466,0
O15552,P03468,0
O15552,P03485,0
O14843,P03466,0
O14843,P03468,0
O14843,P03485,0
Q9BZV2,P03466,0
Q9BZV2,P03468,0
Q9BZV2,P03485,0
P46089,P03468,0
P46089,P03485,0
O75594,P03466,0
O75594,P03468,0
O75594,P03485,0
Q8N434,P03468,0
Q6ZNR0,P03452,0
Q6ZNR0,P03466,0
Q6ZNR0,P03468,0
Q6ZNR0,P03485,0
Q9BU23,P03466,0
P05111,P03466,0
P05111,P03468,0
P51686,P03466,0
P46094,P03428,0
P46094,P03452,0
P46094,P03466,0
P46094,P03468,0
P46094,P03485,0
P46094,P0C0U1,0
Q9NRX5,P03466,0
Q9NRX5,P03485,0
Q03395,P03466,0
Q03395,P03468,0
A6XGL0,P03468,0
O75899,P03485,0
Q9BXT2,P03468,0
Q9BXT2,P03485,0
Q8IXM6,P03466,0
Q8IXM6,P03468,0
Q8IXM6,P03485,0
Q9BSE2,P03468,0
P09564,P03466,0
P09564,P03468,0
A6NK97,P03468,0
Q96SA4,P03428,0
Q96SA4,P03452,0
Q96SA4,P03466,0
Q96SA4,P03468,0
Q96SA4,P03485,0
Q96SA4,P0C0U1,0
Q6NUT3,P03428,0
Q6NUT3,P03466,0
Q6NUT3,P03468,0
Q6NUT3,P03485,0
Q7Z4H4,P03452,0
Q7Z4H4,P03466,0
Q7Z4H4,P0C0U1,0
P0C7T8,P03468,0
Q12891,P03466,0
Q12891,P03485,0
Q12891,P0C0U1,0
O95848,P03466,0
O95848,P03468,0
Q969K7,P03468,0
Q969K7,P03485,0
Q5JRV8,P03428,0
O00458,P03485,0
P21917,P03452,0
P21917,P03466,0
P21917,P03468,0
P21917,P03485,0
P21917,P03508,0
Q9UBK5,P03466,0
O43914,P03468,0
Q96AX9,P06821,0
Q9ULZ1,P03466,0
Q9ULZ1,P03468,0
Q96LU5,P03468,0
P25021,P03428,0
P25021,P03466,0
P25021,P03468,0
P25021,P03485,0
P25021,P06821,0
Q9Y5X0,P03485,0
Q96A25,P03466,0
P52961,P03485,0
Q93091,P03466,0
Q93091,P03468,0
Q93091,P03485,0
P78325,P03468,0
P78325,P03485,0
Q76LX8,P03468,0
Q8IU57,P03485,0
Q86TG1,P03428,0
Q86TG1,P03452,0
Q86TG1,P03466,0
Q86TG1,P03468,0
Q86TG1,P03485,0
Q86TG1,P06821,0
Q86TG1,P0C0U1,0
Q86TG1,P03508,0
Q9NPJ1,P03468,0
Q9NPJ1,P03485,0
Q7RTX0,P03485,0
Q9BYD5,P03428,0
Q9BYD5,P03452,0
Q9BYD5,P03466,0
Q9BYD5,P03468,0
Q9BYD5,P03485,0
Q7Z449,P03485,0
P17787,P03485,0
P54849,P03428,0
P54849,P03466,0
P54849,P03468,0
P54849,P03508,0
Q8NE00,P03485,0
Q99727,P03485,0
Q6UWL6,P03468,0
Q9P0W0,P03485,0
Q8WWR8,P03468,0
Q8WWR8,P03485,0
Q76EJ3,P03485,0
Q15726,P03466,0
O14905,P03452,0
Q9NS67,P03452,0
Q6NVH7,P03466,0
Q5BKY1,P03468,0
Q14626,P03468,0
P14784,P03466,0
Q14213,P03452,0
P16871,P03468,0
P16871,P03485,0
P35575,P03468,0
P35575,P03485,0
A6NN92,P03485,0
Q9UHD0,P03485,0
P08887,P03468,0
P08887,P03485,0
P31785,P03468,0
O43918,P03485,0
P57103,P03485,0
Q6UW01,P03466,0
Q6UW01,P03468,0
Q8NCQ5,P03468,0
Q8NCQ5,P03485,0
Q8NBQ7,P03466,0
Q8NBQ7,P03468,0
Q8NBQ7,P03485,0
A2RU54,P03452,0
Q86Y97,P03452,0
Q9BQS6,P03452,0
Q9BQS6,P03466,0
Q9NQX0,P03452,0
O95185,P03485,0
Q9BYT1,P03468,0
Q6ZSM3,P03466,0
Q6ZSM3,P03485,0
Q6ZMD2,P03466,0
Q6ZMD2,P03468,0
Q5VUY0,P03485,0
Q5VVC0,P03468,0
Q9H2B4,P03468,0
P13236,P03466,0
Q8IU68,P03485,0
P34998,P03466,0
P34998,P03468,0
P34998,P03485,0
O43194,P03466,0
O43194,P03468,0
O43194,P03485,0
Q9BYE2,P03485,0
Q86YW7,P03466,0
Q86YW7,P03468,0
Q86YW7,P03485,0
Q96MV1,P03485,0
Q9P2F9,P03452,0
Q15825,P03485,0
O95156,P03466,0
Q6TCH4,P03466,0
Q6TCH4,P03468,0
Q6TCH4,P03485,0
Q6TCH4,P06821,0
P51685,P03428,0
P51685,P03466,0
P51685,P03468,0
P51685,P03485,0
P51685,P0C0U1,0
P51679,P03452,0
P51679,P03468,0
P51679,P03485,0
P41597,P03485,0
Q96T53,P03452,0
Q96T53,P03466,0
Q96T53,P03485,0
A6NF34,P03485,0
Q7RTU1,P03468,0
P12980,P03452,0
P51684,P03485,0
Q96T91,P03466,0
Q96T91,P03468,0
Q96T91,P03485,0
Q96FL8,P03468,0
Q96FL8,P03485,0
O95388,P03452,0
O95388,P03466,0
O95388,P03485,0
O15165,P03466,0
O15165,P03468,0
Q8NFA2,P03468,0
Q8NFA2,P03485,0
O00253,P03466,0
O00253,P03485,0
Q7Z3Q1,P03468,0
Q7Z3Q1,P03485,0
Q7Z3Q1,P06821,0
Q96A56,P03485,0
P30536,P03428,0
P30536,P03466,0
P30536,P03468,0
P30536,P03508,0
Q5TGU0,P03428,0
Q5TGU0,P03466,0
Q5TGU0,P03468,0
Q5TGU0,P03485,0
Q5TGU0,P06821,0
P09919,P03485,0
Q9NYX4,P03466,0
Q9Y6A1,P03485,0
Q8WZA1,P03468,0
Q2NL98,P03452,0
Q99748,P03428,0
Q99748,P03452,0
P10588,P03452,0
P07550,P03485,0
P13945,P03452,0
P13945,P03466,0
P13945,P03468,0
P13945,P03485,0
P13945,P0C0U1,0
Q8N5U1,P03468,0
Q9BY19,P03468,0
Q01362,P03468,0
Q96HJ5,P03468,0
Q96HJ5,P03485,0
O95445,P03452,0
O95445,P03485,0
O14753,P03485,0
O95980,P03466,0
O95980,P03485,0
Q9HC23,P03466,0
P35225,P03468,0
Q8TER0,P03466,0
Q9UNG2,P03468,0
Q9UNG2,P03485,0
Q8N0Z8,P03468,0
Q9BXC1,P03466,0
Q9BXC1,P03468,0
Q8TDM5,P03468,0
Q8NG48,P03468,0
Q9H6D3,P03466,0
Q9H6D3,P03468,0
Q9H6D3,P03485,0
Q9H6D3,P0C0U1,0
Q8NBI5,P03466,0
O95255,P03485,0
Q687X5,P03468,0
Q96DW6,P03485,0
Q7Z7J7,P03452,0
Q7Z7J7,P03468,0
Q5HYK9,P03452,0
Q5HYK9,P03468,0
Q5HYK9,P03485,0
P55273,P03468,0
Q9HBX9,P03452,0
Q9HBX9,P03468,0
Q9Y2U2,P03466,0
Q9Y2U2,P03468,0
Q9Y2U2,P03485,0
Q9Y2U2,P0C0U1,0
P41440,P03485,0
P05362,P03485,0
Q9Y2P5,P03466,0
Q9Y2P5,P03485,0
Q99788,P03428,0
Q99788,P03466,0
Q99788,P03485,0
Q5TF21,P03468,0
Q5W0B7,P03468,0
Q5W0B7,P03485,0
P14222,P03485,0
Q6UX40,P03485,0
Q9Y342,P03466,0
Q9Y342,P03468,0
Q9Y342,P03485,0
O15524,P03485,0
A6NDV4,P03468,0
A6NDV4,P03485,0
A6NDV4,P03508,0
P14138,P03468,0
P20155,P03468,0
M0QZC1,P03468,0
Q96D59,P03466,0
Q96D59,P03485,0
P54852,P03466,0
P54852,P03485,0
Q7Z4S6,P03452,0
Q99678,P03428,0
Q99678,P03468,0
Q99678,P03485,0
Q99678,P06821,0
Q99678,P0C0U1,0
Q9NZF1,P03466,0
O60609,P03468,0
Q13886,P03452,0
P57087,P03466,0
O00501,P03468,0
O00501,P03485,0
Q13261,P03485,0
Q9HC97,P03452,0
Q9HC97,P03468,0
Q9HC97,P03485,0
Q71RH2,P03466,0
Q71RH2,P03468,0
Q71RH2,P03485,0
Q71RH2,P0C0U1,0
Q6UXV0,P03468,0
Q1HG43,P03468,0
Q1HG44,P03468,0
Q5BJF2,P03468,0
Q5BJF2,P03485,0
Q96D31,P03468,0
Q8TBN0,P03485,0
Q9BXB1,P03485,0
Q04844,P03468,0
Q9UNK9,P03485,0
Q9UKR5,P03428,0
Q9UKR5,P03466,0
Q9UKR5,P03485,0
Q9NTN9,P03485,0
P22466,P03468,0
Q96GW9,P03485,0
Q9UF02,P03428,0
Q9UF02,P03468,0
Q9UF02,P03485,0
Q8NAC3,P03468,0
P46093,P03485,0
P48546,P03468,0
P48546,P03485,0
Q8NFR9,P03468,0
Q8NFR9,P03485,0
P34995,P03468,0
Q8IWX5,P03468,0
Q9NPR2,P03468,0
Q9NPR2,P03485,0
P43115,P03485,0
P43657,P03485,0
O95528,P03468,0
Q9C0H2,P03485,0
Q9H4B8,P03468,0
Q9H4A9,P03468,0
Q9BWQ8,P03428,0
Q9BWQ8,P03466,0
Q9BWQ8,P03468,0
Q9BWQ8,P03485,0
Q9BWQ8,P06821,0
Q9BWQ8,P0C0U1,0
P43119,P03466,0
P43119,P03485,0
P43119,P0C0U1,0
O75783,P03466,0
Q6PCD5,P03452,0
P30926,P03466,0
O60883,P03466,0
Q9NQF3,P03452,0
Q86YD5,P03485,0
Q9Y5Z9,P03466,0
Q9Y5Z9,P03468,0
Q8N2G6,P03468,0
P57054,P03468,0
P57054,P03485,0
Q9BUR4,P03452,0
Q9H765,P03468,0
Q96KC2,P03485,0
Q6PCB0,P03468,0
P42126,P03452,0
Q9GZU3,P03468,0
Q9GZU3,P03485,0
Q9GZU3,P0C0U1,0
Q9P0T7,P03485,0
Q6ZVN8,P03468,0
Q9NS68,P03452,0
Q9NS68,P03466,0
Q9NS68,P03468,0
Q9NS68,P03485,0
Q9NS68,P0C0U1,0
Q9BV87,P03485,0
Q06432,P03466,0
Q06432,P03485,0
Q13470,P03466,0
Q7Z402,P03468,0
Q7Z402,P03485,0
Q7Z402,P0C0U1,0
P12074,P03428,0
P12074,P03466,0
P12074,P03468,0
P12074,P03485,0
Q02221,P03466,0
Q02221,P03468,0
Q02221,P03485,0
Q02221,P03508,0
P51178,P03485,0
Q5VV67,P03452,0
Q9BQC3,P03468,0
Q14137,P03485,0
Q9BQ89,P03468,0
Q9BY08,P03468,0
Q9BY08,P03485,0
Q9BS91,P0C0U1,0
Q9HA72,P03452,0
P54840,P03468,0
Q96NT5,P03485,0
Q969P5,P03485,0
Q9H6U8,P03485,0
Q9BUE0,P03468,0
O95859,P03485,0
Q1EHB4,P03485,0
Q8WV19,P03428,0
Q8WV19,P03466,0
Q8WV19,P03468,0
Q8WV19,P03485,0
Q9H6L2,P03468,0
Q9H6L2,P03485,0
P51810,P03428,0
P51810,P03468,0
P51810,P03485,0
Q8N468,P03428,0
Q8N468,P03485,0
Q9H1U9,P03468,0
Q9H1U9,P03485,0
Q96KJ9,P03468,0
Q9NS64,P03468,0
Q07326,P03428,0
Q07326,P03466,0
Q07326,P03468,0
Q07326,P03485,0
Q07326,P0C0U1,0
Q0P6H9,P03468,0
Q0P6H9,P03485,0
O14657,P03468,0
Q6XQN6,P03468,0
P07360,P03468,0
Q9Y5K1,P06821,0
Q96B21,P03485,0
O95406,P03466,0
Q15035,P03485,0
Q6ZNB7,P03468,0
Q6ZNB7,P03485,0
Q6ZNB7,P0C0U1,0
Q8WXS4,P03468,0
Q9BUJ0,P03468,0
O95571,P03468,0
Q96RU7,P03468,0
Q6UW02,P03468,0
Q9HBW9,P03485,0
Q52LD8,P03468,0
Q9BX93,P03468,0
A0AVI4,P03468,0
Q9H0C3,P03468,0
Q9H0C3,P03485,0
Q14094,P03485,0
Q9UKJ5,P03452,0
Q9UBZ4,P03485,0
Q53HI1,P03485,0
Q6UX65,P03468,0
Q6UX65,P03485,0
Q96Q07,P03468,0
Q5VZY2,P03428,0
Q5VZY2,P03466,0
Q5VZY2,P03468,0
Q8NEB5,P03428,0
Q8NEB5,P03466,0
Q8NEB5,P03468,0
Q8NEB5,P03485,0
O60320,P03468,0
Q9BVK8,P03466,0
Q9BVK8,P03468,0
Q9BVK8,P03485,0
O95857,P03428,0
O95857,P03466,0
O95857,P03468,0
O95857,P03485,0
O95857,P03508,0
O14521,P03452,0
O14521,P03466,0
O14521,P03468,0
O14521,P03485,0
Q15078,P03468,0
P23435,P03485,0
P58417,P03466,0
Q8IW40,P03468,0
Q16651,P03468,0
Q02556,P03485,0
Q9P055,P03466,0
Q9P055,P03485,0
Q96N19,P03466,0
Q96N19,P03468,0
Q96N19,P03485,0
Q6N075,P03485,0
Q9NYG2,P03468,0
Q9NYG2,P03485,0
O95182,P03452,0
Q5TA50,P03485,0
Q9NVC3,P03428,0
Q2L4Q9,P03466,0
O15321,P03466,0
Q9NXK6,P03468,0
Q9NXK6,P03485,0
Q9NXK6,P03508,0
Q6ZVK1,P03466,0
Q6ZVK1,P03468,0
Q6ZVK1,P03485,0
Q9UNU6,P03485,0
Q86Y78,P03466,0
Q86Y78,P03468,0
Q86Y78,P03485,0
Q86Y78,P0C0U1,0
Q96SL1,P03428,0
Q96SL1,P03466,0
Q96SL1,P03485,0
P57739,P03466,0
O75845,P03485,0
Q8WU67,P03485,0
Q96B42,P03468,0
Q96B42,P03485,0
Q9Y256,P03428,0
Q9Y256,P03466,0
Q9Y256,P03468,0
Q9Y256,P03485,0
Q96G04,P03485,0
Q96CP7,P03428,0
Q96CP7,P03466,0
Q96CP7,P03468,0
Q96CP7,P03485,0
O14569,P03466,0
O14569,P03468,0
Q86YN1,P03466,0
Q16586,P03485,0
Q96FZ5,P03485,0
Q6PP77,P03485,0
Q8WUA7,P03485,0
Q8N3F9,P03466,0
Q8N3F9,P03485,0
Q8IUH2,P03466,0
Q13286,P03466,0
Q13286,P03468,0
Q13286,P03485,0
Q96BM1,P03468,0
Q96H78,P03468,0
Q9Y225,P03485,0
Q8TAD7,P03452,0
Q6QNK2,P03485,0
Q9P2H3,P03468,0
O95992,P03466,0
O95992,P03485,0
O95992,P0C0U1,0
Q9Y693,P03428,0
Q9Y693,P03485,0
Q9Y693,P03508,0
Q969V5,P03452,0
Q9BXP2,P03468,0
Q7Z5W3,P03468,0
Q9BSK0,P03428,0
Q9BSK0,P03466,0
Q9BSK0,P03468,0
Q9BSK0,P03485,0
Q9BX74,P03468,0
Q9P0N8,P03466,0
Q9P0N8,P03468,0
Q9P0N8,P03485,0
Q6ZP80,P03428,0
A5D6W6,P03452,0
A5D6W6,P03466,0
A5D6W6,P03468,0
A5D6W6,P03485,0
A5D6W6,P03508,0
P15289,P03428,0
P15289,P03468,0
Q9UHJ9,P03468,0
Q9UHJ9,P03485,0
Q8TBQ9,P03466,0
Q8TBQ9,P03468,0
Q9BYB4,P03452,0
Q8N2M4,P03428,0
Q8N2M4,P03466,0
Q8N2M4,P03468,0
Q8N2M4,P03485,0
Q8N2M4,P06821,0
Q8N2M4,P03508,0
Q9Y691,P03485,0
Q9H300,P03485,0
O75716,P03452,0
P21145,P03468,0
P31213,P03428,0
Q8N4M1,P03485,0
Q8N6F1,P03468,0
Q92636,P03485,0
Q8TDN7,P03468,0
Q8TDN7,P03485,0
Q9BT30,P03468,0
Q9Y694,P03468,0
Q9Y694,P03485,0
A6NDA9,P03466,0
A6NDA9,P03468,0
Q9UKT8,P03485,0
Q92685,P03485,0
Q13588,P03485,0
Q53TN4,P03428,0
Q53TN4,P03466,0
Q53TN4,P03468,0
Q8NI32,P03468,0
Q8NI32,P03485,0
Q9NYZ1,P03428,0
Q9NYZ1,P03485,0
Q6UXU4,P03468,0
Q6UXU4,P03485,0
Q8N8G2,P03466,0
P0C025,P03466,0
O94956,P03468,0
Q8NB37,P03468,0
Q92902,P03485,0
O14713,P03468,0
Q53FV1,P03468,0
Q53FV1,P03485,0
O00322,P03485,0
O00322,P06821,0
Q5T7M9,P03485,0
Q01453,P03466,0
Q01453,P03468,0
Q01453,P03485,0
Q01453,P0C0U1,0
Q9NQ40,P03466,0
Q9NQ40,P03468,0
Q9NQ40,P03485,0
Q9H165,P03468,0
Q9NXB9,P03466,0
Q8NFR3,P03428,0
Q8NFR3,P03466,0
Q8NFR3,P03485,0
Q9H6Y5,P03468,0
P35348,P03466,0
P20800,P03452,0
P20800,P03466,0
Q9C030,P03468,0
Q9H3H5,P03468,0
Q9H3H5,P03485,0
Q99731,P03468,0
A8MPS7,P03468,0
Q9UHJ6,P03468,0
Q8IYP9,P03485,0
Q07108,P03466,0
Q6Q0C1,P03466,0
Q8N661,P03466,0
Q8N661,P03468,0
Q8N661,P03485,0
Q8N661,P03508,0
Q6P5S7,P03428,0
Q6P5S7,P03466,0
Q6P5S7,P03468,0
Q6P5S7,P03485,0
P0C6A0,P03485,0
Q5T440,P03468,0
P08637,P03466,0
P08637,P03468,0
P08637,P03485,0
Q3KNW1,P03466,0
Q6ICH7,P03485,0
Q32M88,P03468,0
Q96G79,P03466,0
Q96G79,P03485,0
Q2MJR0,P03466,0
Q2MJR0,P03485,0
Q7Z7M8,P03452,0
Q7Z7M8,P03466,0
Q7Z7M8,P03468,0
Q7Z7M8,P03485,0
Q5T7M4,P03485,0
Q7RTT9,P03468,0
A0PJX4,P03452,0
A0PJX4,P03466,0
Q8IZ83,P03466,0
Q8IZ83,P03468,0
Q8NEA6,P03452,0
P34925,P03468,0
Q8N6S5,P03468,0
Q8N5C1,P03485,0
Q8N5C1,P0C0U1,0
Q9UPQ8,P03468,0
Q3ZCT1,P03452,0
Q3ZCT1,P03485,0
Q3ZCT1,P0C0U1,0
Q9Y2G7,P03468,0
Q9Y2G7,P03485,0
Q6ZN57,P03468,0
Q86UB9,P03485,0
Q96JT2,P03466,0
Q96JT2,P03468,0
Q96JT2,P03485,0
Q6ZMG9,P03485,0
Q8N4K4,P03468,0
Q9BRN9,P03466,0
Q9Y519,P03468,0
Q9Y519,P03485,0
Q8TBF5,P03485,0
Q7Z2D5,P03452,0
Q5T4T1,P03466,0
